0,-46378.0,53,16.207826086956523
1,-46340.0,59,8.103913043478261
2,-46454.0,51,32.415652173913045
3,-46312.0,51,2.132608695652174
4,-46278.0,47,-5.118260869565217
5,-46412.0,49,23.458695652173912
6,-46350.0,57,10.236521739130435
7,-46404.0,8190,21.752608695652174
8,-46314.0,8190,2.5591304347826087
9,-46400.0,8191,20.899565217391306
10,-46374.0,172,15.354782608695652
11,-46368.0,87,14.075217391304347
12,-46350.0,87,10.236521739130435
13,-46272.0,85,-6.397826086956522
14,-46358.0,87,11.942608695652174
15,-46256.0,88,-9.81
16,-46366.0,84,13.648695652173913
17,-46280.0,206,-4.691739130434783
18,-46314.0,8191,2.5591304347826087
19,-46384.0,8191,17.487391304347828
20,-46326.0,127,5.118260869565217
21,-46420.0,85,25.164782608695653
22,-46342.0,8190,8.530434782608696
23,-46372.0,121,14.928260869565218
24,-46278.0,119,-5.118260869565217
25,-46340.0,121,8.103913043478261
26,-46378.0,123,16.207826086956523
27,-46288.0,121,-2.9856521739130435
28,-46322.0,120,4.265217391304348
29,-46384.0,122,17.487391304347828
30,-46258.0,8191,-9.383478260869566
31,-46340.0,8191,8.103913043478261
32,-46346.0,8191,9.383478260869566
33,-46344.0,8191,8.95695652173913
34,-46358.0,8190,11.942608695652174
35,-46328.0,8190,5.544782608695652
36,-46258.0,8191,-9.383478260869566
37,-46328.0,8191,5.544782608695652
38,-46442.0,8191,29.856521739130436
39,-46256.0,8191,-9.81
40,-46314.0,8191,2.5591304347826087
41,-46336.0,8190,7.250869565217391
42,-46462.0,8190,34.12173913043478
43,-46292.0,8190,-2.132608695652174
44,-46358.0,8191,11.942608695652174
45,-46308.0,8190,1.2795652173913044
46,-46434.0,8191,28.150434782608695
47,-46352.0,8190,10.66304347826087
48,-46406.0,8191,22.179130434782607
49,-46268.0,8190,-7.250869565217391
50,-46286.0,8191,-3.4121739130434783
51,-46468.0,8191,35.401304347826084
52,-46342.0,8191,8.530434782608696
53,-46288.0,8190,-2.9856521739130435
54,-46334.0,8190,6.824347826086957
55,-46252.0,8191,-10.66304347826087
56,-46386.0,638,17.91391304347826
57,-46428.0,8190,26.87086956521739
58,-46318.0,8191,3.4121739130434783
59,-46404.0,8190,21.752608695652174
60,-46250.0,599,-11.089565217391304
61,-46312.0,8191,2.132608695652174
62,-46270.0,8191,-6.824347826086957
63,-46488.0,8191,39.66652173913044
64,-46402.0,8191,21.32608695652174
65,-46444.0,8191,30.28304347826087
66,-46390.0,8191,18.766956521739132
67,-46352.0,8191,10.66304347826087
68,-46338.0,8191,7.677391304347826
69,-46424.0,8190,26.01782608695652
70,-46422.0,8191,25.59130434782609
71,-46472.0,8190,36.254347826086956
72,-46406.0,8190,22.179130434782607
73,-46236.0,8191,-14.075217391304347
74,-46390.0,8191,18.766956521739132
75,-46376.0,8190,15.781304347826087
76,-46266.0,8190,-7.677391304347826
77,-46296.0,8191,-1.2795652173913044
78,-46306.0,8191,0.8530434782608696
79,-46372.0,8190,14.928260869565218
80,-46382.0,8191,17.06086956521739
81,-46344.0,8190,8.95695652173913
82,-46362.0,8191,12.795652173913044
83,-46316.0,8190,2.9856521739130435
84,-46362.0,8190,12.795652173913044
85,-46284.0,8191,-3.838695652173913
86,-46310.0,8190,1.7060869565217391
87,-46340.0,8190,8.103913043478261
88,-46342.0,8190,8.530434782608696
89,-46444.0,8191,30.28304347826087
90,-46294.0,8191,-1.7060869565217391
91,-46376.0,8190,15.781304347826087
92,-46322.0,8191,4.265217391304348
93,-46432.0,8191,27.723913043478262
94,-46426.0,8190,26.444347826086958
95,-46252.0,994,-10.66304347826087
96,-46302.0,8191,-0.0
97,-46404.0,1000,21.752608695652174
98,-46478.0,1143,37.533913043478265
99,-46332.0,8191,6.397826086956522
100,-46422.0,1107,25.59130434782609
101,-46248.0,8191,-11.51608695652174
102,-46330.0,967,5.971304347826087
103,-46356.0,8191,11.51608695652174
104,-46462.0,904,34.12173913043478
105,-46264.0,8191,-8.103913043478261
106,-46298.0,970,-0.8530434782608696
107,-46352.0,8191,10.66304347826087
108,-46310.0,953,1.7060869565217391
109,-46360.0,8191,12.369130434782608
110,-46454.0,8191,32.415652173913045
111,-46308.0,901,1.2795652173913044
112,-46370.0,356,14.501739130434782
113,-46496.0,328,41.372608695652175
114,-46430.0,337,27.297391304347826
115,-46452.0,319,31.98913043478261
116,-46382.0,863,17.06086956521739
117,-46348.0,1006,9.81
118,-46426.0,957,26.444347826086958
119,-46376.0,8190,15.781304347826087
120,-46406.0,908,22.179130434782607
121,-46424.0,8190,26.01782608695652
122,-46366.0,8190,13.648695652173913
123,-46268.0,8191,-7.250869565217391
124,-46358.0,944,11.942608695652174
125,-46436.0,934,28.57695652173913
126,-46390.0,8190,18.766956521739132
127,-46384.0,943,17.487391304347828
128,-46338.0,961,7.677391304347826
129,-46452.0,924,31.98913043478261
130,-46430.0,938,27.297391304347826
131,-46372.0,923,14.928260869565218
132,-46422.0,8191,25.59130434782609
133,-46344.0,8191,8.95695652173913
134,-46346.0,981,9.383478260869566
135,-46384.0,8191,17.487391304347828
136,-46294.0,8190,-1.7060869565217391
137,-46252.0,8190,-10.66304347826087
138,-46270.0,8191,-6.824347826086957
139,-46516.0,8190,45.63782608695652
140,-46434.0,8190,28.150434782608695
141,-46444.0,8190,30.28304347826087
142,-46366.0,8191,13.648695652173913
143,-46456.0,8190,32.84217391304348
144,-46370.0,8190,14.501739130434782
145,-46444.0,8190,30.28304347826087
146,-46414.0,8190,23.885217391304348
147,-46364.0,8191,13.222173913043479
148,-46430.0,8191,27.297391304347826
149,-46384.0,8190,17.487391304347828
150,-46410.0,8190,23.03217391304348
151,-46300.0,8190,-0.4265217391304348
152,-46370.0,8190,14.501739130434782
153,-46312.0,8190,2.132608695652174
